"amazonChoiceText","answeredQuestions","asin","attributes/0/key","attributes/0/value","attributes/1/key","attributes/1/value","attributes/2/key","attributes/2/value","attributes/3/key","attributes/3/value","attributes/4/key","attributes/4/value","attributes/5/key","attributes/5/value","attributes/6/key","attributes/6/value","attributes/7/key","attributes/7/value","attributes/8/key","attributes/8/value","attributes/9/key","attributes/9/value","attributes/10/key","attributes/10/value","attributes/11/key","attributes/11/value","attributes/12/key","attributes/12/value","attributes/13/key","attributes/13/value","attributes/14/key","attributes/14/value","attributes/15/key","attributes/15/value","attributes/16/key","attributes/16/value","attributes/17/key","attributes/17/value","attributes/18/key","attributes/18/value","attributes/19/key","attributes/19/value","attributes/20/key","attributes/20/value","attributes/21/key","attributes/21/value","attributes/22/key","attributes/22/value","attributes/23/key","attributes/23/value","attributes/24/key","attributes/24/value","attributes/25/key","attributes/25/value","attributes/26/key","attributes/26/value","attributes/27/key","attributes/27/value","attributes/28/key","attributes/28/value","attributes/29/key","attributes/29/value","author","bestsellerRanks","bestsellerRanks/0/category","bestsellerRanks/0/rank","bestsellerRanks/0/url","bestsellerRanks/1/category","bestsellerRanks/1/rank","bestsellerRanks/1/url","bestsellerRanks/2/category","bestsellerRanks/2/rank","bestsellerRanks/2/url","bestsellerRanks/3/category","bestsellerRanks/3/rank","bestsellerRanks/3/url","bookDescription","brand","breadCrumbs","categoryPageData/categoryUrl","categoryPageData/productPosition","delivery","description","fastestDelivery","features/0","features/1","features/2","features/3","features/4","features/5","features/6","features/7","features/8","features/9","galleryThumbnails/0","galleryThumbnails/1","galleryThumbnails/2","galleryThumbnails/3","galleryThumbnails/4","galleryThumbnails/5","galleryThumbnails/6","hasReviews","highResolutionImages/0","highResolutionImages/1","highResolutionImages/2","highResolutionImages/3","highResolutionImages/4","highResolutionImages/5","highResolutionImages/6","highResolutionImages/7","highResolutionImages/8","highResolutionImages/9","highResolutionImages/10","highResolutionImages/11","highResolutionImages/12","inStock","inStockText","isAmazonChoice","listPrice","listPrice/currency","listPrice/value","loadedCountryCode","locationText","manufacturerAttributes/0/key","manufacturerAttributes/0/value","manufacturerAttributes/1/key","manufacturerAttributes/1/value","manufacturerAttributes/2/key","manufacturerAttributes/2/value","manufacturerAttributes/3/key","manufacturerAttributes/3/value","manufacturerAttributes/4/key","manufacturerAttributes/4/value","manufacturerAttributes/5/key","manufacturerAttributes/5/value","manufacturerAttributes/6/key","manufacturerAttributes/6/value","manufacturerAttributes/7/key","manufacturerAttributes/7/value","manufacturerAttributes/8/key","manufacturerAttributes/8/value","price","price/currency","price/value","productOverview/0/key","productOverview/0/value","productOverview/1/key","productOverview/1/value","productOverview/2/key","productOverview/2/value","productOverview/3/key","productOverview/3/value","productOverview/4/key","productOverview/4/value","productOverview/5/key","productOverview/5/value","productOverview/6/key","productOverview/6/value","productOverview/7/key","productOverview/7/value","productOverview/8/key","productOverview/8/value","productOverview/9/key","productOverview/9/value","returnPolicy","reviewsCount","reviewsLink","saleSummary","seller","seller/address/0","seller/address/1","seller/address/2","seller/address/3","seller/address/4","seller/averageRating","seller/businessName","seller/id","seller/name","seller/phone","seller/reviewsCount","seller/url","shippingPrice","shippingPrice/currency","shippingPrice/value","stars","starsBreakdown/1star","starsBreakdown/2star","starsBreakdown/3star","starsBreakdown/4star","starsBreakdown/5star","support","thumbnailImage","title","unNormalizedProductUrl","url","variantAsins/0","variantAsins/1","variantAsins/2","variantAsins/3","variantAsins/4","variantAsins/5","variantAsins/6","variantAsins/7","variantAsins/8","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantDetails/0/asin","variantDetails/0/images/0","variantDetails/0/images/1","variantDetails/0/images/2","variantDetails/0/images/3","variantDetails/0/images/4","variantDetails/0/images/5","variantDetails/0/images/6","variantDetails/0/images/7","variantDetails/0/images/8","variantDetails/0/images/9","variantDetails/0/images/10","variantDetails/0/images/11","variantDetails/0/images/12","variantDetails/0/name","variantDetails/0/price","variantDetails/0/price/currency","variantDetails/0/price/value","variantDetails/0/thumbnail","variantDetails/1/asin","variantDetails/1/images/0","variantDetails/1/images/1","variantDetails/1/images/2","variantDetails/1/images/3","variantDetails/1/images/4","variantDetails/1/images/5","variantDetails/1/images/6","variantDetails/1/images/7","variantDetails/1/images/8","variantDetails/1/images/9","variantDetails/1/images/10","variantDetails/1/name","variantDetails/1/price","variantDetails/1/price/currency","variantDetails/1/price/value","variantDetails/1/thumbnail","variantDetails/2/asin","variantDetails/2/images/0","variantDetails/2/images/1","variantDetails/2/images/2","variantDetails/2/images/3","variantDetails/2/images/4","variantDetails/2/images/5","variantDetails/2/images/6","variantDetails/2/images/7","variantDetails/2/images/8","variantDetails/2/images/9","variantDetails/2/images/10","variantDetails/2/images/11","variantDetails/2/images/12","variantDetails/2/images/13","variantDetails/2/images/14","variantDetails/2/images/15","variantDetails/2/images/16","variantDetails/2/images/17","variantDetails/2/images/18","variantDetails/2/images/19","variantDetails/2/name","variantDetails/2/price","variantDetails/2/price/currency","variantDetails/2/price/value","variantDetails/2/thumbnail","variantDetails/3/asin","variantDetails/3/images/0","variantDetails/3/images/1","variantDetails/3/images/2","variantDetails/3/images/3","variantDetails/3/images/4","variantDetails/3/images/5","variantDetails/3/images/6","variantDetails/3/images/7","variantDetails/3/images/8","variantDetails/3/images/9","variantDetails/3/name","variantDetails/3/price","variantDetails/3/price/currency","variantDetails/3/price/value","variantDetails/3/thumbnail","variantDetails/4/asin","variantDetails/4/images/0","variantDetails/4/images/1","variantDetails/4/images/2","variantDetails/4/images/3","variantDetails/4/images/4","variantDetails/4/images/5","variantDetails/4/images/6","variantDetails/4/images/7","variantDetails/4/images/8","variantDetails/4/images/9","variantDetails/4/images/10","variantDetails/4/name","variantDetails/4/price","variantDetails/4/price/currency","variantDetails/4/price/value","variantDetails/4/thumbnail","variantDetails/5/asin","variantDetails/5/images/0","variantDetails/5/images/1","variantDetails/5/images/2","variantDetails/5/images/3","variantDetails/5/images/4","variantDetails/5/images/5","variantDetails/5/images/6","variantDetails/5/images/7","variantDetails/5/images/8","variantDetails/5/name","variantDetails/5/price","variantDetails/5/price/currency","variantDetails/5/price/value","variantDetails/5/thumbnail","variantDetails/6/asin","variantDetails/6/images/0","variantDetails/6/images/1","variantDetails/6/images/2","variantDetails/6/images/3","variantDetails/6/images/4","variantDetails/6/images/5","variantDetails/6/images/6","variantDetails/6/name","variantDetails/6/price","variantDetails/6/thumbnail","variantDetails/7/asin","variantDetails/7/images/0","variantDetails/7/images/1","variantDetails/7/images/2","variantDetails/7/images/3","variantDetails/7/images/4","variantDetails/7/images/5","variantDetails/7/images/6","variantDetails/7/images/7","variantDetails/7/name","variantDetails/7/price","variantDetails/7/thumbnail","variantDetails/8/asin","variantDetails/8/images/0","variantDetails/8/images/1","variantDetails/8/images/2","variantDetails/8/images/3","variantDetails/8/images/4","variantDetails/8/images/5","variantDetails/8/images/6","variantDetails/8/images/7","variantDetails/8/name","variantDetails/8/price","variantDetails/8/thumbnail","variantDetails/9/asin","variantDetails/9/images/0","variantDetails/9/images/1","variantDetails/9/name","variantDetails/9/price","variantDetails/9/thumbnail","variantDetails/10/asin","variantDetails/10/images/0","variantDetails/10/images/1","variantDetails/10/name","variantDetails/10/price","variantDetails/10/thumbnail","variantDetails/11/asin","variantDetails/11/images/0","variantDetails/11/images/1","variantDetails/11/name","variantDetails/11/price","variantDetails/11/thumbnail","variantDetails/12/asin","variantDetails/12/images/0","variantDetails/12/images/1","variantDetails/12/name","variantDetails/12/price","variantDetails/12/thumbnail","variantDetails/13/asin","variantDetails/13/images/0","variantDetails/13/images/1","variantDetails/13/name","variantDetails/13/price","variantDetails/13/thumbnail","variantDetails/14/asin","variantDetails/14/images/0","variantDetails/14/images/1","variantDetails/14/name","variantDetails/14/price","variantDetails/14/thumbnail","variantDetails/15/asin","variantDetails/15/images/0","variantDetails/15/images/1","variantDetails/15/name","variantDetails/15/price","variantDetails/15/thumbnail"
"in Screwdriver Sets by SUNHZ MCKP",,"B09MYSWLGT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SUNHZ MCKP","Tools & Home Improvement › Power & Hand Tools › Hand Tools › Screwdrivers & Nut Drivers › Screwdriver Sets","https://www.amazon.com/s?k=tools&crid=RA8JEXW4BXDE&sprefix=tool%2Caps%2C318&ref=nb_sb_noss_1&language=en&fs=true","60","Wednesday, December 27",,"Friday, December 22","😉【TOP MATERIALS】: Professional screwdriver kit - Made of S2 Alloy Steel, high-end tool steel, the top material in screwdrivers. Excellent impact resistance provides ultra-high torque and hardness, and its strength and toughness and other comprehensive properties far exceed those of chrome vanadium steels.","😉【ERGONOMIC DESIGN】：Triangle stereo handle designto prevent rolling,endowed with magnetic,the handle conforms to the design of human body mechanics,hang hole design","😉【MULTI-PURPOSE SIZES】：5PC phillips screwdrivers，5PC slotted screwdrivers，4PC torx screwdrivers，9PC precision screwdrivers，1PC 40 in 1 screwdriver，1PC Magnetize&demagnetize，40PC Bit set","😉【SCREWDRIVER SET WITH CASE】：All products are contained in plastic toolboxes,for easy storage and use","😉【DIY TOOL GIFT】：Whether you are a mechanic or a DIY enthusiast, Meet your work needs, It can be widely used in most projects such as home appliance maintenance, furniture assembly, automobile repair and so on.",,,,,,"https://m.media-amazon.com/images/I/51klKxe3EnL._AC_US.jpg","https://m.media-amazon.com/images/I/511W-Fm9f6L._AC_US.jpg","https://m.media-amazon.com/images/I/51Xjtuf6erL._AC_US.jpg","https://m.media-amazon.com/images/I/419WyxDiexL._AC_US.jpg","https://m.media-amazon.com/images/I/51-XtQUkhmL._AC_US.jpg","https://m.media-amazon.com/images/I/51nV5PvW7VL._AC_US.jpg","https://m.media-amazon.com/images/I/81vbZh2aDdL.SS125_PKplay-button-mb-image-grid-small_.jpg","true","https://m.media-amazon.com/images/I/715TDVJ8ADL._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/71OkrbpEqDL._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/71ctW8sVNcL._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/61-wq2hmn8L._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/71ak91cTiOL._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/61EFsjRfzuL._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/71DBLhX4wKL._AC_SL1500_.jpg",,,,,,,"true","In Stock  In Stock","true",,,,"US","Update location",,,,,,,,,,,,,,,,,,,,"$","39.99","Brand","SUNHZ MCKP","Number of Items","66","Head Style","screwdriver","Material","S2 Alloy steel","Color","Blue, Yellow",,,,,,,,,,,,"1068","/SUNHZMCKP-Magnetic-Screwdriver-Precision-Replaceable/product-reviews/B09MYSWLGT?reviewerType=all_reviews",,,,,,,,,,"A19NKGNKMEFR9I","AMM Tools",,,"/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A19NKGNKMEFR9I&asin=B09MYSWLGT&ref_=dp_merchant_link&isAmazonFulfilled=1",,,,"4.7","0.01","0","0.05","0.15","0.79",,"https://m.media-amazon.com/images/I/715TDVJ8ADL.__AC_SX300_SY300_QL70_FMwebp_.jpg","SUNHZMCKP Magnetic Screwdriver Set 66-Piece, S2- Alloy Tool Steel, Includes Slotted/Phillips/Torx Mini Precision Screwdriver, Replaceable Screwdriver Bits With Sturdy tool box","https://www.amazon.com/s?k=tools&crid=RA8JEXW4BXDE&sprefix=tool%2Caps%2C318&ref=nb_sb_noss_1&language=en&fs=true&page=1","https://www.amazon.com/dp/B09MYSWLGT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"B07WQGFY3G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WORKPRO","Tools & Home Improvement › Power & Hand Tools › Power Tools › Drills › Drill Drivers","https://www.amazon.com/s?k=tools&crid=RA8JEXW4BXDE&sprefix=tool%2Caps%2C318&ref=nb_sb_noss_1&language=en&fs=true",,"Wednesday, December 27",,"Friday, December 22","🎁 Perfect gift for Christmas, Mother's Day, Birthday, Anniversary, Valentine's Day, etc","Multi-Functional Drill Driver - 3-in-1 Tool lets you choose between drive, drill, or hammer drill making it more versatile. The 18-torque setting is specifically designed for preventing screws from stripping and keeping the motor from being overworked or burnt up. The drill also features two variable speed switches: 0-400RPM and 0-1500rpm. Maximum size of Keyless Chuck: 3/8”","Fast Charging Battery - 12V 2000mAh large-capacity Lithium-ion battery will last longer than old power sources and provide plenty of power for heavy jobs and around the house projects. Ultra-fast charger only takes 1-hour for a full charge and an excellent temperature management system keeps the batteries cool","Hand Tools Kit - It contains tools needed for most small repairs and basic DIY projects around the house. Forged needle nose pliers, slip joint pliers and a claw hammer are made of high-quality durable steel. 2pc magnetic CRV screwdrivers (PH2×4"" & 1/4*4"") can also help you complete the work. 8PCs CRV Allen keys ranges from 1/16” to 1/4”. There are also a 10ft tape measure and a retractable box cutter which comes with 10pc extra sk5 blades","14” Storage Tool Bag - Made from 600D polyester fabric, which provides unmatched durability and reliability. The tool bag features an open wide mouth with an internal metal frame and top double-pull zipper for easy organization and access. It boasts 6 sturdy internal pockets, and 4 external pockets (one is super big) as well as a large interior space that affords you retrieval of any tools. Size: 14 * 9 * 6-1/2 Inch","What You Get - Electric drill set: ☄Cordless Drill/Driver,☄12V Lithium-Ion Battery, ☄Charger, ☄HSS Drilling Bits. Bag & Hand tool set: ☄Storage Bag, ☄Tape Measure, ☄Adjustable Wrench, ☄Needle Nose Pliers, ☄Slip Joint Pliers, ☄Magnetic Phillips/Slotted Screwdrivers,☄Box Cutter and Blades, ☄Claw Hammer, ☄Allen Wrench Set, ☄Screwdriver Bits & Magnetic Bit Holder, ☄Sockets, ☄ Screw Assortment Kit",,,,,"https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51qG5Q-azEL._AC_US.jpg","https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51J0fMOO+cL._AC_US.jpg","https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51TsUjM-6HL._AC_US.jpg","https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51buTdY3mgL._AC_US.jpg","https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51R6rpRhxpL._AC_US.jpg","https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51hb47og05L._AC_US.jpg","https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/41nEaZ67qoL.SS125_PKplay-button-mb-image-grid-small_.jpg","true","https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81Cjgi+BdhL._AC_SL1500_.jpg","https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71wvjstje2L._AC_SL1100_.jpg","https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61cNaMyS7xL._AC_SL1100_.jpg","https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71lt0hCphbL._AC_SL1100_.jpg","https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61Ls5QPF9gL._AC_SL1100_.jpg","https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71LPkN4Du1L._AC_SL1100_.jpg",,,,,,,,"true","In Stock  In Stock","false",,,,"US","Update location",,,,,,,,,,,,,,,,,,,,"$","59.99","Brand","WORKPRO","Voltage","12 Volts","Item Weight","9.9 Pounds","Battery Cell Composition","Lithium Ion","Number of Batteries","1 Lithium Ion batteries required.",,,,,,,,,,,,"627","/WORKPRO-Cordless-Drill-Pieces-14-inch/product-reviews/B07WQGFY3G?reviewerType=all_reviews",,,,,,,,,,"A3P56LYOG94570","GreatStar Tools",,,"/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3P56LYOG94570&asin=B07WQGFY3G&ref_=dp_merchant_link&isAmazonFulfilled=1",,,,"4.7","0.01","0.01","0.04","0.16","0.78",,"https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81Cjgi+BdhL._AC_SY300_SX300_.jpg","WORKPRO 12V Cordless Drill and Home Tool Kit, 177 Pieces Combo Kit with 14-inch Tool Bag","https://www.amazon.com/s?k=tools&crid=RA8JEXW4BXDE&sprefix=tool%2Caps%2C318&ref=nb_sb_noss_1&language=en&fs=true&page=1","https://www.amazon.com/dp/B07WQGFY3G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"B0B3WTS82D","Manufacturer","","Part Number","","Item Weight","","Product Dimensions","","Item model number","","Size","","Color","","Style","","Power Source","","Voltage","","Maximum Power","","Special Features","","Batteries Included?","","Batteries Required?","","Battery Cell Type","","Battery Capacity","","ASIN","B0B3WTS82D","Date First Available","August 2, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,"Tools & Home Improvement","518","https://www.amazon.com/gp/bestsellers/hi/ref=pd_zg_ts_hi","Tool Sets","3","https://www.amazon.com/gp/bestsellers/hi/553402/ref=pd_zg_hrsr_hi",,,,,,,,"DEKOPRO","Tools & Home Improvement › Power & Hand Tools › Hand Tools › Tool Sets","https://www.amazon.com/s?k=tools&crid=RA8JEXW4BXDE&sprefix=tool%2Caps%2C318&ref=nb_sb_noss_1&language=en&fs=true","8","Wednesday, December 27",,"Wednesday, December 27","【8V Power Cordless Drill with LED】The 8V Power Cordless Drill can be used for drilling in wood and plastic, and also for tightening/loosening screws.Press the switch to adjust the speed of the electric drill, and the maximum no-load speed of the mini drill is 800r/min. Equiped with built-in LED light, and the net weight of the hand drill is only 1.65 pounds, and it is easy to operate with one hand.","【1.5Ah Rechargeable Battery,type-C cable】This drill is supplied with a type-C 1.5A charging cable.You can connect it to a universal charger or USB output(5Vd.c)to charge the tool.The battery indicator light is at the back of the tool, when the green battery indicator is stable without blinking,the battery is full.","【Ergonomic Design, Easy to Use】Cordless tools are made of alloy steel, chrome plated to prevent corrosion, grip is anti-skid and comfortable. Light, durable, strong, safe and compact tools are perfectly suitable for longer life. Four precision screwdrivers are for smaller fasteners on home appliances and electronics, two full size screwdrivers and bit driver handle when only a manual touch is needed, a hammer, pliers, tape, and box cutter for an all-purpose set for general DIY.","【Multi-functional Cordless Drill Driver Tool Kit】This set of professional household electric tool drills contains the most practical and advanced tools for design, repair or maintenance. It is perfect for decoration, furniture assembly, drilling, cutting, gardening, office or daily home maintenance. Tools are neatly stored in a sturdy case to keep them secure, clean, organized and easy to find.","【Package Included】1 *8V CORDLESS DRIVER; 1 *hex nut screwdriver; 2 *Screwdriver; 4 *precision Screwdriver; 6 *twisted drills; 8 *hex key; 1 *magneitc bits holder; 10 *50L bits; 18 *25I bits; 9 *1/4"" sockets; 1 *Measure Tape Ruler; 50 *fasteners; 1 *claw hammer; 1 *adjustable wrench ; 10*Utility Knife Blade ; 1 *Utility knife; 1 *Long Nose Pilers; 1 * User Manual; 1 * 1 Year Warranty.",,,,,,"https://m.media-amazon.com/images/I/51ybxSj7s7L._AC_US.jpg","https://m.media-amazon.com/images/I/51Ew32m2XjL._AC_US.jpg","https://m.media-amazon.com/images/I/51+62zT3fsL._AC_US.jpg","https://m.media-amazon.com/images/I/51WBACgCygL._AC_US.jpg","https://m.media-amazon.com/images/I/51s3wG+rOqL._AC_US.jpg","https://m.media-amazon.com/images/I/51SL31O6CRL._AC_US.jpg","https://m.media-amazon.com/images/I/A1GkmJ8BTzL.SS125_PKplay-button-mb-image-grid-small_.jpg","true","https://m.media-amazon.com/images/I/712ZrXnQnIL._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/718YLTNCxwL._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/71UOy4rtZTL._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/71RTzDPTmXL._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/71WxL3gJUuL._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/81CrsAveNlL._AC_SL1500_.jpg",,,,,,,,"true","In Stock  In Stock","false",,,,"US","Update location","Precision","Precision screwdriver makes repairs more precise.  The smaller size makes the job more delicate.A variety of drill bits with magnets are more suitable for different applications.","Durable","Forged from high-quality steel and finished in high-polish chrome provides plenty of strength, durability, and anti-corrosion protection.  Fully polished head. Wave edge handle is designed according to your hand-held shape.","Diversity","Contains a variety of basic tool combinations: tape measure,hey keywrenches,fasteners,ratchet wrench,bit holder and so on.  Flexible and practical",,,,,,,,,,,,,,"$","59.99","Brand","DEKOPRO","Voltage","8","Item Weight","3.24 Kilograms","Battery Cell Composition","Lithium Ion","Amperage","1.5 Amps",,,,,,,,,,,,"1348","/DEKOPRO-Cordless-Keyless-Professional-Household/product-reviews/B0B3WTS82D/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews",,,,,,,,,,"ANK2JAILU7DZA","ZUISU Shop",,,"/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=ANK2JAILU7DZA&asin=B0B3WTS82D&ref_=dp_merchant_link&isAmazonFulfilled=1",,,,"4.6","0.03","0.02","0.06","0.15","0.75",,"https://m.media-amazon.com/images/I/712ZrXnQnIL.__AC_SX300_SY300_QL70_FMwebp_.jpg","DEKOPRO 126 Piece Power Tool Combo Kits with 8V Cordless Drill, 10MM 3/8'' Keyless Chuck, Professional Household Home DIY Hand Tool Kits for Garden Office House Repair","https://www.amazon.com/s?k=tools&crid=RA8JEXW4BXDE&sprefix=tool%2Caps%2C318&ref=nb_sb_noss_1&language=en&fs=true&page=1","https://www.amazon.com/dp/B0B3WTS82D","B0B3WTS82D","B0CJ2QYC26",,,,,,,,"Style","126 pieces",,,"B0B3WTS82D","https://m.media-amazon.com/images/I/712ZrXnQnIL._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/718YLTNCxwL._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/71UOy4rtZTL._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/71RTzDPTmXL._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/71WxL3gJUuL._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/81CrsAveNlL._AC_SL1500_.jpg",,,,,,,,"126 pieces",,,,"https://m.media-amazon.com/images/I/51ybxSj7s7L._AC_US.jpg","B0CJ2QYC26","https://m.media-amazon.com/images/I/81nKKwgTc3L._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/71BeDOY3UZL._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/81T3ci1ah+L._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/71qu5pouadL._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/81beEYqn-iL._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/81cL1bBH26L._AC_SL1500_.jpg","https://m.media-amazon.com/images/I/81CYpMJn2oL._AC_SL1500_.jpg",,,,,"133PCS",,,,"https://m.media-amazon.com/images/I/510A05yiSYL._AC_US.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
